"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude" 
"1256","Another week, another wing... #britishairways #heathrow #businesslife @ Heathrow Terminal 5 https://t.co/YEERIAIKII",FALSE,1,NA,2018-03-20 09:55:34,FALSE,NA,"976034503201382405",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Swinedog",0,FALSE,FALSE,"-0.48626783","51.4718411"
"1257","RT @ortambo_int: Today we had the rare pleasure of welcoming four A380s. 
#avgeek #A380 #flyemirates #Britishairways #Airfrance #A380lovers…",FALSE,0,NA,2018-03-20 09:54:05,FALSE,NA,"976034131183357952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sganse_mega",75,TRUE,FALSE,NA,NA
"1258","RT @Ovalteeny: @British_Airways Please let me know how I claim for compensation. We should have landed at 1540 it’s now 2040 and only just…",FALSE,0,NA,2018-03-20 09:48:54,FALSE,NA,"976032828482867200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ovalteeny",2,TRUE,FALSE,NA,NA
"1259","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-20 09:12:38,FALSE,NA,"976023698678403072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TherealMTrevino",28,TRUE,FALSE,NA,NA
"1260","RT @logosMania: <U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/cCreMQvx09 #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet #BritishAirways…",FALSE,0,NA,2018-03-20 09:10:04,FALSE,NA,"976023055389642752",NA,"<a href=""http://cinchtweet.com"" rel=""nofollow"">gamecorner-app</a>","GameCorner4u",12,TRUE,FALSE,NA,NA
"1261","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-20 08:53:31,FALSE,NA,"976018889208410112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nypro52",28,TRUE,FALSE,NA,NA
"1262","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-20 08:36:37,FALSE,NA,"976014636448387072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amber64Dragon",28,TRUE,FALSE,NA,NA
"1263","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-20 08:35:25,FALSE,NA,"976014335188389888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexs_journey",28,TRUE,FALSE,NA,NA
"1264","Mandatory shot from #britishairways flight to #switzerland… https://t.co/PxMfWjE5O5",FALSE,1,NA,2018-03-20 08:34:58,FALSE,NA,"976014221480734720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dentonsr",0,FALSE,FALSE,NA,NA
"1265","<U+30A2><U+30A4><U+30E9><U+30D6><U+30A2><U+30A4><U+30EB><U+30E9><U+30F3><U+30C9>·<U+30D5><U+30A7><U+30B9><U+30C6><U+30A3><U+30D0><U+30EB><U+306E>BA<U+30D6><U+30FC><U+30B9><U+306B><U+3066><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>
BA<U+5857><U+88C5><U+306E>B787<U+6E0B><U+3044><U+3002>
<U+30C1><U+30B1><U+30C3><U+30C8><U+3082><U+3089><U+3063><U+3066><U+30C0><U+30D6><U+30EA><U+30F3><U+306B><U+884C><U+3063><U+3066><U+307F><U+305F><U+3044><U+2618><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA>
#ba #iloveireland #stpatricksday #britishairways… https://t.co/K2B3CGmvSG",FALSE,1,NA,2018-03-20 08:26:34,TRUE,NA,"976012106255355904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AbeHajime",0,FALSE,FALSE,NA,NA
"1266","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/ohjFjlzlZs #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/LZ4JWQJoOo",FALSE,3,NA,2018-03-20 08:16:19,TRUE,NA,"976009526460801024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","logosquiz1",5,FALSE,FALSE,NA,NA
"1267","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/pUM8mlEloJ #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/VBlAqm6NQL",FALSE,1,NA,2018-03-20 08:16:05,TRUE,NA,"976009469699207168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Football1Crazy",4,FALSE,FALSE,NA,NA
"1268","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/aNxHwK6keC #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/vycyxz6soi",FALSE,0,NA,2018-03-20 08:15:46,TRUE,NA,"976009390502359040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WordQuizTrivia",2,FALSE,FALSE,NA,NA
"1269","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/k34mHqx1nl #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/bz6MUKyqDj",FALSE,1,NA,2018-03-20 08:15:25,TRUE,NA,"976009302732353536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuessEmojis",10,FALSE,FALSE,NA,NA
"1270","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/cCreMQvx09 #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/28zuLNbv1G",FALSE,2,NA,2018-03-20 08:15:00,TRUE,NA,"976009196629123073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","logosMania",12,FALSE,FALSE,NA,NA
"1271","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/HVuEvVCAYy #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/GOiSSZqEDt",FALSE,2,NA,2018-03-20 08:14:45,TRUE,NA,"976009134050041856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndroidAppsAWG",10,FALSE,FALSE,NA,NA
"1272","<U+2708><U+FE0F> Airline Guess <U+2708><U+FE0F> https://t.co/BulGvP5yDl #Airlines #Flights #Gatwick #Heathrow #RyanAir #Delta #EasyJet… https://t.co/QHJrzmv5KP",FALSE,1,NA,2018-03-20 08:14:32,TRUE,NA,"976009080656588800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FootballQuizz1",10,FALSE,FALSE,NA,NA
"1273","at 1:30pm today, our baggage would have been lost for 72 hours and we still haven’t had any help from… https://t.co/p24NFCcejE",FALSE,1,NA,2018-03-20 07:25:30,TRUE,NA,"975996737562259456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterwho",0,FALSE,FALSE,NA,NA
"1274","RT @JonnyPilot: Morning! 

3 flights today. Already in #Basel. Off to @HeathrowAirport next then #Oslo tonight <ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00B4> <U+26C4><U+FE0F> 

#BA753 #BA766 <ed><U+00A0><U+00BD><ed><U+00BB><U+00AB>

#AV…",FALSE,0,NA,2018-03-20 06:55:23,FALSE,NA,"975989161340686338",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","aseelbreen92",8,TRUE,FALSE,NA,NA
"1275","The early morning joys of #Heathrow  #BritishAirways https://t.co/Dgjcpespo5",FALSE,1,NA,2018-03-20 06:14:16,FALSE,NA,"975978814516989952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ollmeister",0,FALSE,FALSE,NA,NA
"1276","RT @DeeplyGold: I should be getting #AAdvantage Miles for the amount of #Uber I’ve been taking... oh wait, I am! Thanks to charging it on m…",FALSE,0,NA,2018-03-20 05:40:06,FALSE,NA,"975970215182782464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeplyGold",1,TRUE,FALSE,NA,NA
"1277","Buh-bye Europe. See you in a month. <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+008E> FRA<U+2708><U+FE0F>LHR<U+2708><U+FE0F>SFO #dj #djjackhang #circuitdj #djgig #djtour #worldtour #ustour… https://t.co/5n1PBngffg",FALSE,2,NA,2018-03-20 04:49:09,TRUE,NA,"975957392755224576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djjackchang",0,FALSE,FALSE,NA,NA
"1278","British Airways 747-400 G-CIVU taxis past another at San Francisco International Airport #sfo #ksfo #britishairways… https://t.co/Nf21i7BuMf",FALSE,8,NA,2018-03-20 04:25:22,TRUE,NA,"975951406380277762",NA,"<a href=""http://opennav.com"" rel=""nofollow"">OpenNav</a>","opennav",1,FALSE,FALSE,NA,NA
"1279","RT @chrisrankin: Homeward bound. #adios #britishairways #erickayser @ Aeropuerto Internacional Benito Juárez… https://t.co/80TxKbOaI7",FALSE,0,NA,2018-03-20 02:35:57,FALSE,NA,"975923870879268864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hannah53295009",3,TRUE,FALSE,NA,NA
"1280","RT @chrisrankin: Homeward bound. #adios #britishairways #erickayser @ Aeropuerto Internacional Benito Juárez… https://t.co/80TxKbOaI7",FALSE,0,NA,2018-03-20 01:13:56,FALSE,NA,"975903231225118720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PaolaBerenicesa",3,TRUE,FALSE,NA,NA
"1281","Homeward bound. #adios #britishairways #erickayser @ Aeropuerto Internacional Benito Juárez… https://t.co/80TxKbOaI7",FALSE,42,NA,2018-03-20 01:10:58,FALSE,NA,"975902483078877184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chrisrankin",3,FALSE,FALSE,"-99.0810599","19.43722"
"1282","RT @Ovalteeny: @British_Airways Please let me know how I claim for compensation. We should have landed at 1540 it’s now 2040 and only just…",FALSE,0,NA,2018-03-20 00:46:34,FALSE,NA,"975896343976738816",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA
"1283","@British_Airways Please let me know how I claim for compensation. We should have landed at 1540 it’s now 2040 and o… https://t.co/uq93dNH5at",FALSE,2,"British_Airways",2018-03-20 00:41:38,TRUE,"975841584574025728","975895101263220738","18332190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ovalteeny",2,FALSE,FALSE,NA,NA
"1284","#flying #ba #britishairways #rollsroyce #planeview #rr #rollsroyceengine  #safehands… https://t.co/rUpQNAXzrZ",FALSE,0,NA,2018-03-20 00:07:51,FALSE,NA,"975886599807492096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JamieP_Photos",0,FALSE,FALSE,"-0.48626783","51.4718411"
"1285","URGENT #BritishAirways Flight @londonheathrow to #Johannesburg departed 21.35 appears to still be in a holding stac… https://t.co/e3rx76PlPk",FALSE,1,NA,2018-03-20 00:06:24,TRUE,NA,"975886238136918018",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SirWinston50th",0,FALSE,FALSE,NA,NA
"1286","Common sense really, but if you’re looking for excellent customer service and flights, fly @qatarairways NEVER fly… https://t.co/pBJPQdrJW3",FALSE,0,NA,2018-03-19 23:42:19,TRUE,NA,"975880173630435328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptSimonDH",0,FALSE,FALSE,NA,NA
"1287","#BusinessClass #London To #LosAngeles September through January 2019, under $2100 #BritishAirways. #Luxury, #Lux,… https://t.co/STgvUWYa9v",FALSE,0,NA,2018-03-19 22:36:08,TRUE,NA,"975863519764606976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bestbizfares",0,FALSE,FALSE,NA,NA
"1288","British Airways #BA57 , an #Airbus 380 from London to Johannesburg, declaring emergency, returning to London. #7700… https://t.co/MAkzEt4mwR",FALSE,0,NA,2018-03-19 22:32:01,TRUE,NA,"975862483423518720",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","OneZuluDelta",0,FALSE,FALSE,NA,NA
"1289","#BA57 #BritishAirways #a380 #squawk7700  Appears to be returning to #LHR .. was headed to #JNB https://t.co/O50XpVEr4d",FALSE,0,NA,2018-03-19 22:30:54,FALSE,NA,"975862204762238976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","vmenu",0,FALSE,FALSE,NA,NA
"1290","RT @smallrobotco: Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https:/…",FALSE,0,NA,2018-03-19 22:30:50,FALSE,NA,"975862187746123778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmallRobotTom",7,TRUE,FALSE,NA,NA
"1291","RT @smallrobotco: Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https:/…",FALSE,0,NA,2018-03-19 22:28:38,FALSE,NA,"975861633753976832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmallRobotRich",7,TRUE,FALSE,NA,NA
"1292","I should be getting #AAdvantage Miles for the amount of #Uber I’ve been taking... oh wait, I am! Thanks to charging… https://t.co/Ui1E1wefoS",FALSE,1,NA,2018-03-19 21:30:50,TRUE,NA,"975847086578049024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeplyGold",1,FALSE,FALSE,NA,NA
"1293","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-19 21:04:19,FALSE,NA,"975840412140175360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HeSaysSheSaysKC",28,TRUE,FALSE,NA,NA
"1294","#britishairways
I had very bad experience with the Ba  today I've  checked in my luggage. My 2 luggages went to the… https://t.co/zhpDVKsRl9",FALSE,0,NA,2018-03-19 21:03:07,TRUE,NA,"975840111236730886",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salim02406853",0,FALSE,FALSE,NA,NA
"1295","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-19 21:02:27,FALSE,NA,"975839943636418560",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">MiamiGives</a>","MiamiGives",28,TRUE,FALSE,NA,NA
"1296","RT @mgillet: @Chaos_Be Même combat avec @British_Airways 'as Pilot seatbelt is out of order'. Add 60' delay (including congestion at LHR fo…",FALSE,0,NA,2018-03-19 21:01:50,FALSE,NA,"975839787201556481",NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>","PlaneSpotIsCool",1,TRUE,FALSE,NA,NA
"1297","@Chaos_Be Même combat avec @British_Airways 'as Pilot seatbelt is out of order'. Add 60' delay (including congestio… https://t.co/VnnPTlhudD",FALSE,1,"Chaos_Be",2018-03-19 21:01:04,TRUE,"975665218318749696","975839597283500032","624502192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mgillet",1,FALSE,FALSE,NA,NA
"1298","RT @KCGala: Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex Goodwin along…",FALSE,0,NA,2018-03-19 21:00:13,FALSE,NA,"975839383193518080",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",28,TRUE,FALSE,NA,NA
"1299","Come out to this years British Gala Festival in Kansas City, Missouri.  This year we will have the young lad Alex G… https://t.co/mtftB2j05w",FALSE,85,NA,2018-03-19 20:50:40,TRUE,NA,"975836977961447424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KCGala",28,FALSE,FALSE,NA,NA
"1300","RT @smallrobotco: Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https:/…",FALSE,0,NA,2018-03-19 20:41:03,FALSE,NA,"975834559790100480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeAllnutt",7,TRUE,FALSE,NA,NA
"1301","RT @pauldburger: @British_Airways  - BA has refused to refund seat upgrade charge for flight that was re-routed and re-booked due to SEVERE…",FALSE,0,NA,2018-03-19 20:39:45,FALSE,NA,"975834229379682306",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">retweet089000001</a>","Flight_Refunds",1,TRUE,FALSE,NA,NA
"1302","@British_Airways  - BA has refused to refund seat upgrade charge for flight that was re-routed and re-booked due to… https://t.co/DMTlOLv1Bf",FALSE,1,"British_Airways",2018-03-19 20:36:08,TRUE,NA,"975833321702940672","18332190","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pauldburger",1,FALSE,FALSE,NA,NA
"1303","RT @smallrobotco: Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https:/…",FALSE,0,NA,2018-03-19 20:35:03,FALSE,NA,"975833046380367872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bcsr",7,TRUE,FALSE,NA,NA
"1304","RT @AsIfItsHooper: The #Obligatory airport photo #BritishAirways #LHR #DXB #Heathrow #Dubai https://t.co/mQ3Xpfhn5C",FALSE,0,NA,2018-03-19 20:18:05,FALSE,NA,"975828777845616648",NA,"<a href=""http://fakeisthenewreal.org/"" rel=""nofollow"">Words and Warps</a>","obligatoryair",1,TRUE,FALSE,NA,NA
"1305","Contractors...Trusted Traders...
Sign up as a Contractor on our FREE app and receive 25£ just for singing up. Get m… https://t.co/7yYCt9yTnP",FALSE,2,NA,2018-03-19 20:15:13,TRUE,NA,"975828058300174337",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","quotethisprojuk",7,FALSE,FALSE,NA,NA
"1306","The #Obligatory airport photo #BritishAirways #LHR #DXB #Heathrow #Dubai https://t.co/mQ3Xpfhn5C",FALSE,1,NA,2018-03-19 20:12:01,FALSE,NA,"975827253253890049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsIfItsHooper",1,FALSE,FALSE,NA,NA
"1307","RT @thuybton: #britishairways more than 2 hours delay because the cleaning team is not ready. Thank you very much .#britishairways",FALSE,0,NA,2018-03-19 20:09:59,FALSE,NA,"975826740558917632",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">retweet089000001</a>","Flight_Refunds",1,TRUE,FALSE,NA,NA
"1308","#britishairways more than 2 hours delay because the cleaning team is not ready. Thank you very much .#britishairways",FALSE,1,NA,2018-03-19 20:00:25,FALSE,NA,"975824333607264256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thuybton",1,FALSE,FALSE,NA,NA
"1309","RT @Worldstagegroup: Air Peace delays Benin City - Lagos flight as attendant clashes with passengers #AirPeace #BeninCity #BritishAirways #…",FALSE,0,NA,2018-03-19 19:28:43,FALSE,NA,"975816353427968000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chillychux007",3,TRUE,FALSE,NA,NA
"1310","Not a soul to help us at baggage reclaim #britishairways. There will be a riot soon! https://t.co/aQQZaqzVs0",FALSE,1,NA,2018-03-19 19:27:44,FALSE,NA,"975816105578172416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennyspiers",0,FALSE,FALSE,NA,NA
"1311","RT @smallrobotco: Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https:/…",FALSE,0,NA,2018-03-19 19:10:59,FALSE,NA,"975811891409965056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmallRobotHarry",7,TRUE,FALSE,NA,NA
"1312","https://t.co/MPNw8p2tza #BritishAirways #SAAB2000 at #LondonCity #Airport. #SAAB #Eastern #LCY #Turboprop #Aviation… https://t.co/AVtcF4Vj5P",FALSE,1,NA,2018-03-19 19:03:42,TRUE,NA,"975810058318700544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","029Aero",0,FALSE,FALSE,NA,NA
"1313","#britishairways - heard of service? BA770 18th of March - sat for 3 hours in the plane at the gate. Arrived 02.15.… https://t.co/Mk0tDNsrDk",FALSE,0,NA,2018-03-19 18:57:43,TRUE,NA,"975808555017293825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hanshefu",0,FALSE,FALSE,NA,NA
"1314","Thanks to Farrooj, Kuljit and Gosia at #britishairways and #heathrow for helping Rachael swiftly through customs! https://t.co/4f3MqSqBfk",FALSE,10,NA,2018-03-19 18:52:26,FALSE,NA,"975807223669706752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smallrobotco",7,FALSE,FALSE,NA,NA
"1315","Flying B777 this evening to Delhi #britishairways #india #boeing777 @ Heathrow Terminal 5 https://t.co/JyyoRkxG4e",FALSE,0,NA,2018-03-19 18:40:11,FALSE,NA,"975804140470317057",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IzHalik",0,FALSE,FALSE,"-0.48626783","51.4718411"
"1316","#britishairways - major delays with baggage delivery at T5 and no apology or explanation.",FALSE,1,NA,2018-03-19 17:58:58,FALSE,NA,"975793768535339009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShonaPrice20",0,FALSE,FALSE,NA,NA
"1317","#BusinessClass #London To #LosAngeles September through January 2019, under $2100 #BritishAirways. #Luxury, #Lux,… https://t.co/ggDfJ5bqTv",FALSE,0,NA,2018-03-19 17:56:49,TRUE,NA,"975793227767758849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bestbizfares",0,FALSE,FALSE,NA,NA
"1318","#britishairways hat Ärger in #China https://t.co/pSlqchLpQL",FALSE,1,NA,2018-03-19 17:49:09,FALSE,NA,"975791297284988928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aeroTELEGRAPH",0,FALSE,FALSE,NA,NA
"1319","RT @Worldstagegroup: Air Peace delays Benin City - Lagos flight as attendant clashes with passengers #AirPeace #BeninCity #BritishAirways #…",FALSE,0,NA,2018-03-19 17:39:27,FALSE,NA,"975788855956828160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tweetwizzard",3,TRUE,FALSE,NA,NA
"1320","THEN GIVE ME MY SEAT BACK!!! Like what kind of service is that ! Changing my preference seat to a seat I dont feel… https://t.co/jRp2ndyPXh",FALSE,0,"MohamedTaractar",2018-03-19 17:38:51,TRUE,"975788115376918528","975788705179987968","859754820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MohamedTaractar",0,FALSE,FALSE,NA,NA
"1321","RT @luxury__travel: London to New York: now more comfortable than ever https://t.co/J7CReeR5zH #britishairways #ba https://t.co/euXdVaUlnh",FALSE,0,NA,2018-03-19 17:27:01,FALSE,NA,"975785728524345344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mucketymucks",2,TRUE,FALSE,NA,NA
"1322","RT @luxury__travel: London to New York: now more comfortable than ever https://t.co/J7CReeR5zH #britishairways #ba https://t.co/euXdVaUlnh",FALSE,0,NA,2018-03-19 17:25:16,FALSE,NA,"975785287254200320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fabiano_IT_Guy",2,TRUE,FALSE,NA,NA
"1323","London to New York: now more comfortable than ever https://t.co/J7CReeR5zH #britishairways #ba https://t.co/euXdVaUlnh",FALSE,5,NA,2018-03-19 17:22:17,FALSE,NA,"975784535769190400",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","luxury__travel",2,FALSE,FALSE,NA,NA
"1324","#smiles all the #way<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> - #britishairways #passengers board at #Orlando #USA #Airport to #London #greatbritain… https://t.co/MUB8tRb97T",FALSE,0,NA,2018-03-19 17:19:43,TRUE,NA,"975783892983656449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_perna",0,FALSE,FALSE,NA,NA
"1325","Always the window seat <ed><U+00A0><U+00BD><ed><U+00B2><U+00BA> @british_airways #clubworld #thebest  #windowseat #britishairways @… https://t.co/Qr2f28UHaG",FALSE,0,NA,2018-03-19 16:50:51,FALSE,NA,"975776628096819206",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","clotheshorse90",0,FALSE,FALSE,"-0.48626783","51.4718411"
"1326","After a 3 hour delay ... can we time lapse to New York !? Anyway at least get the chance to sample the new biz clas… https://t.co/fMVbvgMUKQ",FALSE,1,NA,2018-03-19 16:49:31,TRUE,NA,"975776290170171394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","topherwoods",0,FALSE,FALSE,NA,NA
"1327","I'm going on an adventure...
#guesswhereimgoing #comeflywithme #ba #britishairways #cityairport… https://t.co/QsyXUo5jqp",FALSE,0,NA,2018-03-19 16:39:17,FALSE,NA,"975773717862273024",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","theredhouse19",0,FALSE,FALSE,NA,NA
"1328","#Britishairways #BA buisness class repairs??? So far standard of BA makes me wonder why? Over the last few journeys… https://t.co/J3DzqlpRQ1",FALSE,0,NA,2018-03-19 16:20:21,TRUE,NA,"975768950528184321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sparkclarabell",0,FALSE,FALSE,NA,NA
"1329","RT @Nandini_Rv: Changing tickets should be straightforward. Been 3 weeks now: 3 hours of phone calls, 4 sets of contradictory info, 1 insta…",FALSE,0,NA,2018-03-19 16:16:25,FALSE,NA,"975767962010431488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsaddiqueA",7,TRUE,FALSE,NA,NA
